澶棰戦亾涓€,#genre#
CCTV-16,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV-16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV-16濂ユ灄,https://live.goodiptv.club/api/bestv.php?id=cctv16hd8m/8000000
CCTV-16濂ф灄鍖瑰厠,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV-17鍐滄潙鍐滀笟,http://111.20.35.103:6610/yinhe/2/ch00000090990000001295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-17鍐滀笟鍐滄潙 (1080p),http://stream1.jlntv.cn/xcpd/sd/live.m3u8
CCTV-17鍐滀笟鍐滄潙 (1080p),http://111.17.214.4:1935/live/xtxc/playlist.m3u8
CCTV-17鍐滀笟鍐滄潙 (1080p),http://62.210.209.138:41000/series/v52/v43/6891.mp4
CCTV-17鍐滀笟鍐滄潙 (1080p),http://62.210.209.138:41000/series/v52/v43/8058.mp4
CCTV-1缁煎悎,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?
CCTV-1缁煎悎 (1080p),http://stream.smntv.cn/smtv1/sd/live.m3u8
CCTV-1缁煎悎 (1080p),http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
CCTV-1缁煎悎 (1080p),http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
CCTV-1缁煎悎 (576p),http://42.176.185.28:9901/tsfile/live/1022_1.m3u8
CCTV-2,http://111.225.92.130:8800/hls/2/index.m3u8
CCTV-2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8
CCTV-2 璐㈢粡,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV-2璐㈢粡,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV-2璐㈢粡 (1080p),http://222.179.155.21:1935/ch0.m3u8
CCTV-3,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41139/index.m3u8
CCTV-3,http://111.225.92.130:8800/hls/3/index.m3u8
CCTV-3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV-4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV-4 (1080p),http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4 (1080p),http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4 涓枃鍥介檯(缇庢床),https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
CCTV-4 Asia (576p) [Geo-blocked],http://cdn-kanal10.crossnet.net:1935/kanal10/kanal10asia/playlist.m3u8
CCTV-4 Asia (576p) [Geo-blocked],https://news.cgtn.com/resource/live/russian/cgtn-r.m3u8
CCTV-4涓枃鍥介檯,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV-4涓枃鍥介檯,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV-4涓枃鍥介檯 (1080p),https://live.cgtn.com/1000/prog_index.m3u8
CCTV-4涓枃鍥介檯 (1080p),https://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8
CCTV-4涓枃鍥介檯 (1080p),http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8
CCTV-4涓枃鍥介檯 (1080p),https://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
CCTV-4涓枃鍥介檯 (1080p),http://222.179.155.21:1935/ch2.m3u8
CCTV-4K瓒呴珮娓 ,http://hls.ye23.vip/dl/4k.cctv.php
CCTV-5,http://111.225.92.130:8800/hls/5/index.m3u8
CCTV-5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV-5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV-5 浣撹偛,http://223.95.111.98:5555/newlive/live/hls/5/live.m3u8
CCTV-5 浣撹偛,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV-5+,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV-5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV-5+ 浣撹偛璧涗簨,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV-5+ 浣撹偛璧涗簨,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV-5+ 浣撹偛璧涗簨,https://live.goodiptv.club/api/bestv.php?id=cctv5hd8m/8000000
CCTV-5+浣撹偛璧涗簨,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV-5浣撹偛,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV-5浣撹偛,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV-6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV-6,http://111.225.92.130:8800/hls/6/index.m3u8
CCTV-6 鐢靛奖,https://live.goodiptv.club/api/bestv.php?id=cctv6hd8m/8000000
CCTV-7,http://111.225.92.130:8800/hls/7/index.m3u8
CCTV-7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV-7 (1080p),http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV-7鍥介槻鍐涗簨,http://111.20.35.103:6610/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-7鍥介槻鍐涗簨 (1080p),http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
CCTV-8,http://111.225.92.130:8800/hls/8/index.m3u8
CCTV-8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV-8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV-8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV-8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV-8 (1080p),http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV-8 鐢佃鍓 ,https://live.goodiptv.club/api/bestv.php?id=cctv8hd8m/8000000
CCTV-8鐢佃鍓 ,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV-8鐢佃鍓  (1080p),http://live.dxhmt.cn:9081/tv/10883-1.m3u8
CCTV-9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV-9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV-9 (1080p),http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV-9 璁板綍,https://live.goodiptv.club/api/bestv.php?id=cctv9hd8m/8000000
CCTV-9绾綍,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV-9绾綍 (1080p),https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CCTV-9绾綍 (1080p),http://stream1.jlntv.cn/fzpd/sd/live.m3u8
CCTV-9绾綍 (1080p),https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV-9绾綍 (1080p),http://live.cgtn.com/500/prog_index.m3u8
CCTV-9绾綍 (1080p),http://live.cgtn.com/1000/prog_index.m3u8
CCTV-绉诲姩浼犲獟,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
CCTV-NEWS,http://111.225.92.130:8800/hls/16/index.m3u8
CCTV-NEWS,http://gmxw.7766.org:808/hls/34/index.m3u8
CCTV+ 2 (720p),https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8
CCTV1,http://tvpull.dxhmt.cn/tv/11481-4.m3u8
CCTV1,http://tvpull.dxhmt.cn/tv/11481-3.m3u8
CCTV1,http://222.134.240.136:9901/tsfile/live/0001_1.m3u8
CCTV1,http://61.169.37.218:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://111.9.172.131:9901/tsfile/live/0001_1.m3u8
CCTV1,http://alivealone.litenews.cn/301/b597ff6aa9cb40aba57bb011b13865ad.flv
CCTV1,http://111.59.63.32:9901/tsfile/live/1008_1.m3u8
CCTV1,http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV1,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
cctv1_620,http://www.372583307.top:4022/udp/233.50.201.228:5140
CCTV10,http://218.15.229.90:9901/tsfile/live/0010_1.m3u8
CCTV10,http://222.134.240.136:9901/tsfile/live/0010_1.m3u8
CCTV10,http://111.9.172.131:9901/tsfile/live/0010_1.m3u8
CCTV10,http://61.169.37.218:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://gmxw.7766.org:808/hls/28/index.m3u8
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://221.213.43.82:8888/newlive/live/hls/12/live.m3u8
CCTV10,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8
CCTV10,https://live.v1.mk/api/ghyx.php?id=CCTV10HD_6000
CCTV10_645,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8
CCTV11,http://222.134.240.136:9901/tsfile/live/0011_1.m3u8
CCTV11,http://111.9.172.131:9901/tsfile/live/0011_1.m3u8
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://222.134.240.136:9901/tsfile/live/0012_1.m3u8
CCTV12,http://111.9.172.131:9901/tsfile/live/0012_1.m3u8
CCTV12,http://111.59.63.32:9901/tsfile/live/1019_1.m3u8
CCTV12-绀句細涓庢硶,http://218.17.196.234:9901/tsfile/live/0012_1.m3u8
CCTV13,http://hw-m-l.cztv.com/channels/lantian/channel16/720p.m3u8
CCTV13,http://222.134.240.136:9901/tsfile/live/0013_1.m3u8
CCTV13,http://218.13.170.98:9901/tsfile/live/0013_1.m3u8
CCTV13,http://111.9.172.131:9901/tsfile/live/0013_1.m3u8
CCTV13,https://iptv.luas.edu.cn/liverespath/8a2f3cd1ae4091c8d073cd239518f24cd4560d8e/0af5e4ebbf-0-0-73acd2813c45f8d650460bda2f73cdf0/index.m3u8
CCTV13,http://61.169.37.218:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,https://live.goodiptv.club/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV13,http://111.59.63.32:9901/tsfile/live/1020_1.m3u8
CCTV13-鏂伴椈,http://218.17.196.234:9901/tsfile/live/0013_1.m3u8
CCTV14,http://222.134.240.136:9901/tsfile/live/0014_1.m3u8
CCTV14,http://218.15.229.90:9901/tsfile/live/0013_1.m3u8
CCTV14,http://111.9.172.131:9901/tsfile/live/0014_1.m3u8
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,https://live.goodiptv.club/api/bestv.php?id=cctvsehd8m/8000000
CCTV14,https://live.v1.mk/api/ghyx.php?id=CCTV14HD_6000
CCTV14-灏戝効,http://218.17.196.234:9901/tsfile/live/0014_1.m3u8
CCTV15,https://iptv.luas.edu.cn/liverespath/59c02d176e7c3b05a62a9bb42be1ca2a92df2e1c/aefabb5259-0-0-65038e86b205c58b18c0c661afd99fae/index.m3u8
CCTV15,http://218.15.229.90:9901/tsfile/live/0014_1.m3u8
CCTV15,http://218.13.170.98:9901/tsfile/live/0015_1.m3u8
CCTV15,http://gxdl-lhs.8866.org:85/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.169.37.218:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV16-4K25P-SDR婧 ,https://live.goodiptv.club/api/cqyx.php?id=CCTV16_4K
CCTV16-HD,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV17,http://159.75.85.63:5678/zb.php?id=douyin
CCTV17,https://live.goodiptv.club/api/bestv.php?id=cctv17hd8m/8000000
CCTV17,http://111.59.63.32:9901/tsfile/live/1023_1.m3u8
CCTV17,https://live.v1.mk/api/ghyx.php?id=CCTV17HD_6000
CCTV2,https://iptv.luas.edu.cn/liverespath/6b13fe5368d391761312a985ace065c0ecad2f5e/877097d2fa-0-0-b7736e6941fd5cb71f45ef9397b68092/index.m3u8
CCTV2,http://222.134.240.136:9901/tsfile/live/0002_1.m3u8
CCTV2,http://218.15.229.90:9901/tsfile/live/0002_1.m3u8
CCTV2,http://111.9.172.131:9901/tsfile/live/0002_2.m3u8
CCTV2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://gxdl-lhs.8866.org:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://111.20.35.103:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2,http://111.59.63.32:9901/tsfile/live/1009_1.m3u8
CCTV2,https://live.v1.mk/api/bestv.php?id=cctv2hd8m/8000000
CCTV2-璐㈢粡,http://218.17.196.234:9901/tsfile/live/0002_1.m3u8
CCTV3,http://222.134.240.136:9901/tsfile/live/0003_1.m3u8
CCTV3,http://218.15.229.90:9901/tsfile/live/0003_1.m3u8
CCTV3,http://218.13.170.98:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.9.172.131:9901/tsfile/live/0003_1.m3u8
CCTV3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://111.59.63.32:9901/tsfile/live/1010_1.m3u8
CCTV3,https://live.v1.mk/api/bestv.php?id=cctv38m/8000000
CCTV4,https://turkmedya-live.ercdn.net/tv4/tv4_720p.m3u8
CCTV4,https://iptv.luas.edu.cn/liverespath/c70d81eefb04fef7777c2a5aab4ddc9459ce4246/0baa43f537-0-0-5bc4eda6a2031a1140906b86d867a79e/index.m3u8
CCTV4,http://222.134.240.136:9901/tsfile/live/0004_1.m3u8
CCTV4,http://218.15.229.90:9901/tsfile/live/0004_1.m3u8
CCTV4,http://111.9.172.131:9901/tsfile/live/0004_2.m3u8
CCTV4,http://61.169.37.218:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV4,http://111.20.35.103:6610/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV4,http://1.195.111.251:11190/tsfile/live/0004_1.m3u8
CCTV4,https://live.v1.mk/api/bestv.php?id=cctv4hd8m/8000000
CCTV4,https://live.v1.mk/api/ghyx.php?id=CCTV4HD_6000
CCTV4 涓枃鍥介檯,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156404&extension=ts
CCTV4-鍥介檯,http://218.17.196.234:9901/tsfile/live/0004_1.m3u8
CCTV4涓枃鍥介檯,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156404
CCTV5,http://218.15.229.90:9901/tsfile/live/0005_1.m3u8
CCTV5,http://222.134.240.136:9901/tsfile/live/0005_1.m3u8
CCTV5,https://iptv.luas.edu.cn/liverespath/3f76badfb3a23d95f26ff573a93902bbdb8b8e98/d576df8c0b-0-0-2de19686e2172f351d6e90c142a0be07/index.m3u8
CCTV5,http://111.9.172.131:9901/tsfile/live/0005_1.m3u8
CCTV5,http://58.220.219.14:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://111.59.63.32:9901/tsfile/live/1012_1.m3u8
CCTV5,https://live.v1.mk/api/bestv.php?id=cctv58m/8000000
CCTV5,https://live.v1.mk/api/ghyx.php?id=CCTV5HD_6000
CCTV5-楂樻竻(1),http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV6,https://iptv.luas.edu.cn/liverespath/f2f39ee2105c85c32df375728a51b5d89d3afab4/113ed89f48-0-0-85216e55861329ec31ba1437a2ff37c9/index.m3u8
CCTV6,http://222.134.240.136:9901/tsfile/live/0006_1.m3u8
CCTV6,http://218.15.229.90:9901/tsfile/live/0006_1.m3u8
CCTV6,http://111.9.172.131:9901/tsfile/live/0006_1.m3u8
CCTV6,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8
CCTV6-鐢靛奖,http://218.17.196.234:9901/tsfile/live/0006_1.m3u8
CCTV7,http://222.134.240.136:9901/tsfile/live/0007_1.m3u8
CCTV7,https://iptv.luas.edu.cn/liverespath/f116a0a5035935a3435155998163d8eaa60554c3/4ba629f762-0-0-0a66b18805ff859ce68ab1137157079e/index.m3u8
CCTV7,http://111.9.172.131:9901/tsfile/live/0007_1.m3u8
CCTV7,http://61.169.37.218:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://58.220.219.14:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://111.59.63.32:9901/tsfile/live/1014_1.m3u8
CCTV7,https://live.v1.mk/api/bestv.php?id=cctv7hd8m/8000000
CCTV8,http://218.15.229.90:9901/tsfile/live/0008_1.m3u8
CCTV8,http://111.9.172.131:9901/tsfile/live/0008_1.m3u8
CCTV8,http://61.169.37.218:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://111.59.63.32:9901/tsfile/live/1015_1.m3u8
CCTV8-鐢佃鍓 ,http://218.17.196.234:9901/tsfile/live/0008_1.m3u8
CCTV8K,http://159.75.85.63:8765/xxtv8k.php
CCTV8K-50FPS,http://159.75.85.63:8654/xx8k50fps.php
CCTV9,http://218.15.229.90:9901/tsfile/live/0009_1.m3u8
CCTV9,https://iptv.luas.edu.cn/liverespath/0d0f0da65ba843b8d1dd6fed315bfea896ddd20d/a1920294b0-0-0-f3b9b294fd2e3c4db85f962e6949c4a1/index.m3u8
CCTV9,http://111.9.172.131:9901/tsfile/live/0009_1.m3u8
CCTV9,http://61.169.37.218:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://58.220.219.14:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://111.59.63.32:9901/tsfile/live/1016_1.m3u8
CCTV9-绾綍,http://218.17.196.234:9901/tsfile/live/0009_1.m3u8
CCTV濂ユ灄鍖瑰厠棰戦亾,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV鍏靛櫒绉戞妧,http://42.176.185.28:9901/tsfile/live/1034_1.m3u8
CCTV绗竴鍓у満,http://111.225.92.130:8800/hls/64/index.m3u8
CCTV涓栫晫鍦扮悊,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8
CCTV鎴忔洸,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156406
CCTV鏂扮鍔ㄦ极,http://222.134.240.136:9901/tsfile/live/1085_1.m3u8
CCTV濞变箰,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156405
CCTV濞变箰,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156405&extension=ts
骞夸笢|澶ф咕鍖哄崼瑙 ,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs2&auth=rinimabi
骞夸笢澶у集鍖哄崼瑙 ,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156411&extension=ts
婢抽棬鍗,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
婢抽棬鍗,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
婢充簹鍗,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
婢充簹鍗,https://pi.0472.org/tv/aoya.php?auth=230918
瀹夊鍗,http://stream.qhbtv.com/adws/sd/live.m3u8
瀹夊鍗,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902
澶ф咕鍖哄崼瑙 ,http://180.97.247.27/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel58/index.m3u8
澶ф咕鍖哄崼瑙 ,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
澶ф咕鍖哄崼瑙 ,http://ci.emdoor.tech:8080/touchtv.php?pk=1197
涓滄．鍗HD,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156394
娴峰场鍗,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156424&extension=ts
娴峰场鍗,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156424
鍗楁柟鍗,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
鍐滄灄鍗,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
鍐滄灄鍗,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
鍐滄灄鍗,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
涓夋矙鍗,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
澶╀笅鍗 1,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156399
澶╀笅鍗 2,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156400
澶╀笅鍗1,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156399&extension=ts
澶╀笅鍗2,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156400&extension=ts
鍗鐢靛奖,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8578/.m3u8
鍗鐢靛奖鍙 ,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=941625&extension=ts
鍗鐢靛奖鍙 ,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=941625
鍗瑗跨墖,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8583/.m3u8
鍗涓枃,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8523/.m3u8
鍗涓枃鍙 ,http://50.7.238.114:8278/weishichinese_twn/playlist.m3u8?ct=19226&tid=MA8A7894022878940228&tsum=c0323ce59263e0096d4181626874e17c
鏄熺┖鍗 ID,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=683118&extension=ts
缇庡浗鍩庡競鍗,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=156401&extension=ts
灞辫タ|楂樺钩缁煎悎,http://live.gprmt.cn/gpnews/hd/live.m3u8
灞辫タ|鍚夊幙鏂伴椈缁煎悎,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
灞辫タ|鏅嬩腑鍏叡棰戦亾,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
灞辫タ|鏅嬩腑鏂伴椈棰戦亾,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
灞辫タ|鐏电煶鏂伴椈缁煎悎,https://live-stream.lsxrmtzx.com/live/video.m3u8
灞辫タ|娼炲煄鏂伴椈缁煎悎,http://59.48.42.6:62204/lucheng.m3u8
灞辫タ|瀹佹缁煎悎,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
灞辫タ|灞辫タ娉曟不,http://live.cooltv.top/tv/cutv.php?id=sxkj
灞辫タ|灞辫タ榛勬渤,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
灞辫タ|灞辫タ缁忔祹,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
灞辫タ|灞辫タ缁忔祹,http://live.cooltv.top/tv/cutv.php?id=sxjj
灞辫タ|灞辫タ绀句細涓庢硶娌 ,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
灞辫タ|灞辫タ鐢熸椿,http://live.cooltv.top/tv/cutv.php?id=sxgg
灞辫タ|灞辫タ鏂囦綋鐢熸椿,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
灞辫タ|灞辫タ褰辫,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
灞辫タ|灞辫タ褰辫,http://live.cooltv.top/tv/cutv.php?id=sxys
灞辫タ|浜斿彴缁煎悎,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
灞辫タ|姝︿埂鏂伴椈缁煎悎,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
灞辫タ|鍘熷钩缁煎悎,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
灞辫タ|杩愬煄鍏叡棰戦亾,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
灞辫タ|杩愬煄绉戞妧鏁欒偛,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
灞辫タ|杩愬煄鏂伴椈缁煎悎,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
灞辫タ|闀垮瓙缁煎悎棰戦亾,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
灞辫タ缁忔祹涓庣鎶€,http://live.cooltv.top/tv/tide.php?id=sxjj
灞辫タ绀句細涓庢硶娌 ,http://live.cooltv.top/tv/tide.php?id=sxshfz
灞辫タ鏂囦綋鐢熸椿,http://live.cooltv.top/tv/tide.php?id=sxwtsh
灞辫タ褰辫,http://live.cooltv.top/tv/tide.php?id=sxys
棣欐腐鍗,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
棣欐腐鍗-2,https://epg.pw/stream/99980f8e82d6d4111c77f2fe961013e7d1ee153a55c7a9be69cfa17143933fd1.m3u8
棣欐腐鍗鏂囨梾,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8

IPV6澶,#genre#

